id;full_name;watchers;html_url;releases_url;tags_url;created_at;updated_at;pushed_at;collaborators_url;contributors_url;tag_count
5483330;soimort/you-get;18698;https://github.com/soimort/you-get;https://api.github.com/repos/soimort/you-get/releases{/id};https://api.github.com/repos/soimort/you-get/tags;2012-08-20T15:53:36Z;2018-05-14T17:06:01Z;2018-05-13T00:10:07Z;https://api.github.com/repos/soimort/you-get/collaborators{/collaborator};https://api.github.com/repos/soimort/you-get/contributors;118
81598961;python/cpython;17645;https://github.com/python/cpython;https://api.github.com/repos/python/cpython/releases{/id};https://api.github.com/repos/python/cpython/tags;2017-02-10T19:23:51Z;2018-05-14T19:13:08Z;2018-05-14T20:12:49Z;https://api.github.com/repos/python/cpython/collaborators{/collaborator};https://api.github.com/repos/python/cpython/contributors;354
873328;getsentry/sentry;16577;https://github.com/getsentry/sentry;https://api.github.com/repos/getsentry/sentry/releases{/id};https://api.github.com/repos/getsentry/sentry/tags;2010-08-30T22:06:41Z;2018-05-14T18:54:42Z;2018-05-14T19:47:47Z;https://api.github.com/repos/getsentry/sentry/collaborators{/collaborator};https://api.github.com/repos/getsentry/sentry/contributors;331
301742;tornadoweb/tornado;15755;https://github.com/tornadoweb/tornado;https://api.github.com/repos/tornadoweb/tornado/releases{/id};https://api.github.com/repos/tornadoweb/tornado/tags;2009-09-09T04:55:16Z;2018-05-14T17:25:58Z;2018-05-14T08:26:48Z;https://api.github.com/repos/tornadoweb/tornado/collaborators{/collaborator};https://api.github.com/repos/tornadoweb/tornado/contributors;51
858127;pandas-dev/pandas;14260;https://github.com/pandas-dev/pandas;https://api.github.com/repos/pandas-dev/pandas/releases{/id};https://api.github.com/repos/pandas-dev/pandas/tags;2010-08-24T01:37:33Z;2018-05-14T19:17:11Z;2018-05-14T20:13:41Z;https://api.github.com/repos/pandas-dev/pandas/collaborators{/collaborator};https://api.github.com/repos/pandas-dev/pandas/contributors;93
12888993;home-assistant/home-assistant;14246;https://github.com/home-assistant/home-assistant;https://api.github.com/repos/home-assistant/home-assistant/releases{/id};https://api.github.com/repos/home-assistant/home-assistant/tags;2013-09-17T07:29:48Z;2018-05-14T19:53:19Z;2018-05-14T19:53:03Z;https://api.github.com/repos/home-assistant/home-assistant/collaborators{/collaborator};https://api.github.com/repos/home-assistant/home-assistant/contributors;208
34864402;apache/incubator-mxnet;13919;https://github.com/apache/incubator-mxnet;https://api.github.com/repos/apache/incubator-mxnet/releases{/id};https://api.github.com/repos/apache/incubator-mxnet/tags;2015-04-30T16:21:15Z;2018-05-14T19:30:15Z;2018-05-14T19:29:53Z;https://api.github.com/repos/apache/incubator-mxnet/collaborators{/collaborator};https://api.github.com/repos/apache/incubator-mxnet/contributors;49
658518;ipython/ipython;12733;https://github.com/ipython/ipython;https://api.github.com/repos/ipython/ipython/releases{/id};https://api.github.com/repos/ipython/ipython/tags;2010-05-10T04:46:06Z;2018-05-14T07:48:35Z;2018-05-14T13:43:24Z;https://api.github.com/repos/ipython/ipython/collaborators{/collaborator};https://api.github.com/repos/ipython/ipython/contributors;78
15045751;docker/compose;12729;https://github.com/docker/compose;https://api.github.com/repos/docker/compose/releases{/id};https://api.github.com/repos/docker/compose/tags;2013-12-09T11:40:58Z;2018-05-14T18:30:49Z;2018-05-06T10:47:50Z;https://api.github.com/repos/docker/compose/collaborators{/collaborator};https://api.github.com/repos/docker/compose/contributors;110
4793392;sqlmapproject/sqlmap;11379;https://github.com/sqlmapproject/sqlmap;https://api.github.com/repos/sqlmapproject/sqlmap/releases{/id};https://api.github.com/repos/sqlmapproject/sqlmap/tags;2012-06-26T09:52:15Z;2018-05-14T18:18:36Z;2018-05-09T11:38:48Z;https://api.github.com/repos/sqlmapproject/sqlmap/collaborators{/collaborator};https://api.github.com/repos/sqlmapproject/sqlmap/contributors;38
79510167;pypa/pipenv;10969;https://github.com/pypa/pipenv;https://api.github.com/repos/pypa/pipenv/releases{/id};https://api.github.com/repos/pypa/pipenv/tags;2017-01-20T00:44:02Z;2018-05-14T19:51:16Z;2018-05-14T05:59:29Z;https://api.github.com/repos/pypa/pipenv/collaborators{/collaborator};https://api.github.com/repos/pypa/pipenv/contributors;283
519832;mitmproxy/mitmproxy;10797;https://github.com/mitmproxy/mitmproxy;https://api.github.com/repos/mitmproxy/mitmproxy/releases{/id};https://api.github.com/repos/mitmproxy/mitmproxy/tags;2010-02-16T04:10:13Z;2018-05-14T20:05:25Z;2018-05-14T08:41:42Z;https://api.github.com/repos/mitmproxy/mitmproxy/collaborators{/collaborator};https://api.github.com/repos/mitmproxy/mitmproxy/contributors;55
1431547;encode/django-rest-framework;10529;https://github.com/encode/django-rest-framework;https://api.github.com/repos/encode/django-rest-framework/releases{/id};https://api.github.com/repos/encode/django-rest-framework/tags;2011-03-02T17:13:56Z;2018-05-14T19:49:07Z;2018-05-12T18:47:58Z;https://api.github.com/repos/encode/django-rest-framework/collaborators{/collaborator};https://api.github.com/repos/encode/django-rest-framework/contributors;109
36674234;equinusocio/material-theme;10466;https://github.com/equinusocio/material-theme;https://api.github.com/repos/equinusocio/material-theme/releases{/id};https://api.github.com/repos/equinusocio/material-theme/tags;2015-06-01T16:41:04Z;2018-05-14T13:12:14Z;2018-04-23T13:45:04Z;https://api.github.com/repos/equinusocio/material-theme/collaborators{/collaborator};https://api.github.com/repos/equinusocio/material-theme/contributors;92
49935814;littlecodersh/ItChat;10463;https://github.com/littlecodersh/ItChat;https://api.github.com/repos/littlecodersh/ItChat/releases{/id};https://api.github.com/repos/littlecodersh/ItChat/tags;2016-01-19T07:49:48Z;2018-05-14T17:52:27Z;2018-05-11T13:27:48Z;https://api.github.com/repos/littlecodersh/ItChat/collaborators{/collaborator};https://api.github.com/repos/littlecodersh/ItChat/contributors;34
189840;fabric/fabric;9953;https://github.com/fabric/fabric;https://api.github.com/repos/fabric/fabric/releases{/id};https://api.github.com/repos/fabric/fabric/tags;2009-05-01T01:14:24Z;2018-05-14T19:39:49Z;2018-05-14T19:39:46Z;https://api.github.com/repos/fabric/fabric/collaborators{/collaborator};https://api.github.com/repos/fabric/fabric/contributors;114
2909429;nicolargo/glances;9880;https://github.com/nicolargo/glances;https://api.github.com/repos/nicolargo/glances/releases{/id};https://api.github.com/repos/nicolargo/glances/tags;2011-12-04T08:49:15Z;2018-05-14T13:29:23Z;2018-05-12T21:03:01Z;https://api.github.com/repos/nicolargo/glances/collaborators{/collaborator};https://api.github.com/repos/nicolargo/glances/contributors;65
19745004;odoo/odoo;9571;https://github.com/odoo/odoo;https://api.github.com/repos/odoo/odoo/releases{/id};https://api.github.com/repos/odoo/odoo/tags;2014-05-13T15:38:58Z;2018-05-14T18:26:59Z;2018-05-14T18:27:05Z;https://api.github.com/repos/odoo/odoo/collaborators{/collaborator};https://api.github.com/repos/odoo/odoo/contributors;78
184460;celery/celery;9403;https://github.com/celery/celery;https://api.github.com/repos/celery/celery/releases{/id};https://api.github.com/repos/celery/celery/tags;2009-04-24T11:31:24Z;2018-05-14T19:07:22Z;2018-05-14T04:04:24Z;https://api.github.com/repos/celery/celery/collaborators{/collaborator};https://api.github.com/repos/celery/celery/contributors;174
4008931;StevenBlack/hosts;9339;https://github.com/StevenBlack/hosts;https://api.github.com/repos/StevenBlack/hosts/releases{/id};https://api.github.com/repos/StevenBlack/hosts/tags;2012-04-12T20:22:50Z;2018-05-14T19:43:35Z;2018-05-14T03:53:09Z;https://api.github.com/repos/StevenBlack/hosts/collaborators{/collaborator};https://api.github.com/repos/StevenBlack/hosts/contributors;49
21467110;explosion/spaCy;9234;https://github.com/explosion/spaCy;https://api.github.com/repos/explosion/spaCy/releases{/id};https://api.github.com/repos/explosion/spaCy/tags;2014-07-03T15:15:40Z;2018-05-14T18:06:50Z;2018-05-12T13:20:05Z;https://api.github.com/repos/explosion/spaCy/collaborators{/collaborator};https://api.github.com/repos/explosion/spaCy/contributors;56
5888353;spotify/luigi;9228;https://github.com/spotify/luigi;https://api.github.com/repos/spotify/luigi/releases{/id};https://api.github.com/repos/spotify/luigi/tags;2012-09-20T15:06:38Z;2018-05-14T19:29:47Z;2018-05-14T18:34:37Z;https://api.github.com/repos/spotify/luigi/collaborators{/collaborator};https://api.github.com/repos/spotify/luigi/contributors;37
13926404;getredash/redash;9119;https://github.com/getredash/redash;https://api.github.com/repos/getredash/redash/releases{/id};https://api.github.com/repos/getredash/redash/tags;2013-10-28T13:19:39Z;2018-05-14T19:58:23Z;2018-05-14T19:02:16Z;https://api.github.com/repos/getredash/redash/collaborators{/collaborator};https://api.github.com/repos/getredash/redash/contributors;285
1390248;saltstack/salt;8831;https://github.com/saltstack/salt;https://api.github.com/repos/saltstack/salt/releases{/id};https://api.github.com/repos/saltstack/salt/tags;2011-02-20T20:16:56Z;2018-05-14T18:26:22Z;2018-05-14T20:00:36Z;https://api.github.com/repos/saltstack/salt/collaborators{/collaborator};https://api.github.com/repos/saltstack/salt/contributors;165
2183193;Theano/Theano;8211;https://github.com/Theano/Theano;https://api.github.com/repos/Theano/Theano/releases{/id};https://api.github.com/repos/Theano/Theano/tags;2011-08-10T03:48:06Z;2018-05-14T18:32:43Z;2018-05-14T18:54:45Z;https://api.github.com/repos/Theano/Theano/collaborators{/collaborator};https://api.github.com/repos/Theano/Theano/contributors;31
33884891;apache/incubator-airflow;8062;https://github.com/apache/incubator-airflow;https://api.github.com/repos/apache/incubator-airflow/releases{/id};https://api.github.com/repos/apache/incubator-airflow/tags;2015-04-13T18:04:58Z;2018-05-14T20:08:20Z;2018-05-14T20:00:54Z;https://api.github.com/repos/apache/incubator-airflow/collaborators{/collaborator};https://api.github.com/repos/apache/incubator-airflow/contributors;90
993110;getpelican/pelican;7920;https://github.com/getpelican/pelican;https://api.github.com/repos/getpelican/pelican/releases{/id};https://api.github.com/repos/getpelican/pelican/tags;2010-10-16T18:57:40Z;2018-05-13T20:58:12Z;2018-05-13T09:09:46Z;https://api.github.com/repos/getpelican/pelican/collaborators{/collaborator};https://api.github.com/repos/getpelican/pelican/contributors;44
827590;beetbox/beets;7851;https://github.com/beetbox/beets;https://api.github.com/repos/beetbox/beets/releases{/id};https://api.github.com/repos/beetbox/beets/tags;2010-08-09T23:17:20Z;2018-05-14T17:09:34Z;2018-05-14T14:21:31Z;https://api.github.com/repos/beetbox/beets/collaborators{/collaborator};https://api.github.com/repos/beetbox/beets/contributors;52
3834332;bokeh/bokeh;7599;https://github.com/bokeh/bokeh;https://api.github.com/repos/bokeh/bokeh/releases{/id};https://api.github.com/repos/bokeh/bokeh/tags;2012-03-26T15:40:01Z;2018-05-14T19:52:34Z;2018-05-14T19:52:32Z;https://api.github.com/repos/bokeh/bokeh/collaborators{/collaborator};https://api.github.com/repos/bokeh/bokeh/contributors;61
107258;wting/autojump;7367;https://github.com/wting/autojump;https://api.github.com/repos/wting/autojump/releases{/id};https://api.github.com/repos/wting/autojump/tags;2009-01-14T11:18:07Z;2018-05-14T13:15:56Z;2018-05-06T23:47:44Z;https://api.github.com/repos/wting/autojump/collaborators{/collaborator};https://api.github.com/repos/wting/autojump/contributors;52
1385122;matplotlib/matplotlib;7279;https://github.com/matplotlib/matplotlib;https://api.github.com/repos/matplotlib/matplotlib/releases{/id};https://api.github.com/repos/matplotlib/matplotlib/tags;2011-02-19T03:17:12Z;2018-05-14T19:31:23Z;2018-05-14T19:30:23Z;https://api.github.com/repos/matplotlib/matplotlib/collaborators{/collaborator};https://api.github.com/repos/matplotlib/matplotlib/contributors;70
43160685;zulip/zulip;7213;https://github.com/zulip/zulip;https://api.github.com/repos/zulip/zulip/releases{/id};https://api.github.com/repos/zulip/zulip/tags;2015-09-25T16:37:25Z;2018-05-14T20:11:49Z;2018-05-14T19:39:54Z;https://api.github.com/repos/zulip/zulip/collaborators{/collaborator};https://api.github.com/repos/zulip/zulip/contributors;32
12271469;mail-in-a-box/mailinabox;7203;https://github.com/mail-in-a-box/mailinabox;https://api.github.com/repos/mail-in-a-box/mailinabox/releases{/id};https://api.github.com/repos/mail-in-a-box/mailinabox/tags;2013-08-21T13:56:50Z;2018-05-13T22:22:17Z;2018-05-13T20:08:36Z;https://api.github.com/repos/mail-in-a-box/mailinabox/collaborators{/collaborator};https://api.github.com/repos/mail-in-a-box/mailinabox/contributors;44
32476524;google/yapf;7177;https://github.com/google/yapf;https://api.github.com/repos/google/yapf/releases{/id};https://api.github.com/repos/google/yapf/tags;2015-03-18T18:22:31Z;2018-05-14T16:51:45Z;2018-05-14T02:02:07Z;https://api.github.com/repos/google/yapf/collaborators{/collaborator};https://api.github.com/repos/google/yapf/contributors;55
9265294;lra/mackup;7130;https://github.com/lra/mackup;https://api.github.com/repos/lra/mackup/releases{/id};https://api.github.com/repos/lra/mackup/tags;2013-04-06T19:22:54Z;2018-05-14T15:06:51Z;2018-05-14T14:32:19Z;https://api.github.com/repos/lra/mackup/collaborators{/collaborator};https://api.github.com/repos/lra/mackup/contributors;46
1349775;RaRe-Technologies/gensim;6987;https://github.com/RaRe-Technologies/gensim;https://api.github.com/repos/RaRe-Technologies/gensim/releases{/id};https://api.github.com/repos/RaRe-Technologies/gensim/tags;2011-02-10T07:43:04Z;2018-05-14T18:53:29Z;2018-05-14T16:02:26Z;https://api.github.com/repos/RaRe-Technologies/gensim/collaborators{/collaborator};https://api.github.com/repos/RaRe-Technologies/gensim/contributors;52
25126616;dbcli/pgcli;6751;https://github.com/dbcli/pgcli;https://api.github.com/repos/dbcli/pgcli/releases{/id};https://api.github.com/repos/dbcli/pgcli/tags;2014-10-12T17:32:33Z;2018-05-14T18:58:23Z;2018-05-14T18:58:22Z;https://api.github.com/repos/dbcli/pgcli/collaborators{/collaborator};https://api.github.com/repos/dbcli/pgcli/contributors;49
6780767;aws/aws-cli;6407;https://github.com/aws/aws-cli;https://api.github.com/repos/aws/aws-cli/releases{/id};https://api.github.com/repos/aws/aws-cli/tags;2012-11-20T16:07:36Z;2018-05-14T20:13:36Z;2018-05-14T19:55:17Z;https://api.github.com/repos/aws/aws-cli/collaborators{/collaborator};https://api.github.com/repos/aws/aws-cli/contributors;542
771016;boto/boto;6095;https://github.com/boto/boto;https://api.github.com/repos/boto/boto/releases{/id};https://api.github.com/repos/boto/boto/tags;2010-07-12T19:15:33Z;2018-05-14T20:03:19Z;2018-04-27T00:16:48Z;https://api.github.com/repos/boto/boto/collaborators{/collaborator};https://api.github.com/repos/boto/boto/contributors;88
11589713;deis/deis;6079;https://github.com/deis/deis;https://api.github.com/repos/deis/deis/releases{/id};https://api.github.com/repos/deis/deis/tags;2013-07-22T19:02:40Z;2018-05-14T16:04:58Z;2018-01-16T06:43:37Z;https://api.github.com/repos/deis/deis/collaborators{/collaborator};https://api.github.com/repos/deis/deis/contributors;68
17982061;scrapinghub/portia;6027;https://github.com/scrapinghub/portia;https://api.github.com/repos/scrapinghub/portia/releases{/id};https://api.github.com/repos/scrapinghub/portia/tags;2014-03-21T14:24:31Z;2018-05-14T09:09:01Z;2018-04-24T13:39:21Z;https://api.github.com/repos/scrapinghub/portia/collaborators{/collaborator};https://api.github.com/repos/scrapinghub/portia/contributors;39
6662075;joke2k/faker;6020;https://github.com/joke2k/faker;https://api.github.com/repos/joke2k/faker/releases{/id};https://api.github.com/repos/joke2k/faker/tags;2012-11-12T23:00:09Z;2018-05-14T18:03:02Z;2018-05-14T18:02:58Z;https://api.github.com/repos/joke2k/faker/collaborators{/collaborator};https://api.github.com/repos/joke2k/faker/contributors;52
24561828;gunthercox/ChatterBot;5906;https://github.com/gunthercox/ChatterBot;https://api.github.com/repos/gunthercox/ChatterBot/releases{/id};https://api.github.com/repos/gunthercox/ChatterBot/tags;2014-09-28T14:49:00Z;2018-05-14T18:25:32Z;2018-05-13T11:40:37Z;https://api.github.com/repos/gunthercox/ChatterBot/collaborators{/collaborator};https://api.github.com/repos/gunthercox/ChatterBot/contributors;66
1488139;thumbor/thumbor;5865;https://github.com/thumbor/thumbor;https://api.github.com/repos/thumbor/thumbor/releases{/id};https://api.github.com/repos/thumbor/thumbor/tags;2011-03-16T17:30:05Z;2018-05-14T14:15:33Z;2018-05-14T14:15:27Z;https://api.github.com/repos/thumbor/thumbor/collaborators{/collaborator};https://api.github.com/repos/thumbor/thumbor/contributors;222
36804486;tqdm/tqdm;5827;https://github.com/tqdm/tqdm;https://api.github.com/repos/tqdm/tqdm/releases{/id};https://api.github.com/repos/tqdm/tqdm/tags;2015-06-03T13:13:14Z;2018-05-14T19:20:47Z;2018-05-08T13:50:23Z;https://api.github.com/repos/tqdm/tqdm/collaborators{/collaborator};https://api.github.com/repos/tqdm/tqdm/contributors;82
143580;divio/django-cms;5801;https://github.com/divio/django-cms;https://api.github.com/repos/divio/django-cms/releases{/id};https://api.github.com/repos/divio/django-cms/tags;2009-03-05T10:14:18Z;2018-05-14T15:33:37Z;2018-05-14T07:49:16Z;https://api.github.com/repos/divio/django-cms/collaborators{/collaborator};https://api.github.com/repos/divio/django-cms/contributors;115
19103692;pallets/click;5709;https://github.com/pallets/click;https://api.github.com/repos/pallets/click/releases{/id};https://api.github.com/repos/pallets/click/tags;2014-04-24T09:52:19Z;2018-05-14T20:05:58Z;2018-05-14T20:05:52Z;https://api.github.com/repos/pallets/click/collaborators{/collaborator};https://api.github.com/repos/pallets/click/contributors;32
9252533;numenta/nupic;5580;https://github.com/numenta/nupic;https://api.github.com/repos/numenta/nupic/releases{/id};https://api.github.com/repos/numenta/nupic/tags;2013-04-05T23:14:27Z;2018-05-14T12:43:44Z;2018-05-01T16:28:59Z;https://api.github.com/repos/numenta/nupic/collaborators{/collaborator};https://api.github.com/repos/numenta/nupic/contributors;69
5664897;bup/bup;5483;https://github.com/bup/bup;https://api.github.com/repos/bup/bup/releases{/id};https://api.github.com/repos/bup/bup/tags;2012-09-03T22:51:40Z;2018-05-13T14:03:53Z;2018-05-06T18:16:41Z;https://api.github.com/repos/bup/bup/collaborators{/collaborator};https://api.github.com/repos/bup/bup/contributors;68
16479108;wagtail/wagtail;5480;https://github.com/wagtail/wagtail;https://api.github.com/repos/wagtail/wagtail/releases{/id};https://api.github.com/repos/wagtail/wagtail/tags;2014-02-03T12:41:59Z;2018-05-14T15:30:56Z;2018-05-14T13:40:25Z;https://api.github.com/repos/wagtail/wagtail/collaborators{/collaborator};https://api.github.com/repos/wagtail/wagtail/contributors;80
239940;bottlepy/bottle;5441;https://github.com/bottlepy/bottle;https://api.github.com/repos/bottlepy/bottle/releases{/id};https://api.github.com/repos/bottlepy/bottle/tags;2009-06-30T17:51:30Z;2018-05-14T08:02:08Z;2018-05-07T19:58:21Z;https://api.github.com/repos/bottlepy/bottle/collaborators{/collaborator};https://api.github.com/repos/bottlepy/bottle/contributors;70
26103342;nate-parrott/Flashlight;5304;https://github.com/nate-parrott/Flashlight;https://api.github.com/repos/nate-parrott/Flashlight/releases{/id};https://api.github.com/repos/nate-parrott/Flashlight/tags;2014-11-03T04:05:25Z;2018-05-14T16:01:53Z;2017-03-25T20:04:49Z;https://api.github.com/repos/nate-parrott/Flashlight/collaborators{/collaborator};https://api.github.com/repos/nate-parrott/Flashlight/contributors;47
13258039;aio-libs/aiohttp;5224;https://github.com/aio-libs/aiohttp;https://api.github.com/repos/aio-libs/aiohttp/releases{/id};https://api.github.com/repos/aio-libs/aiohttp/tags;2013-10-01T23:04:01Z;2018-05-14T19:46:51Z;2018-05-14T16:35:17Z;https://api.github.com/repos/aio-libs/aiohttp/collaborators{/collaborator};https://api.github.com/repos/aio-libs/aiohttp/contributors;163
979480;coleifer/peewee;5201;https://github.com/coleifer/peewee;https://api.github.com/repos/coleifer/peewee/releases{/id};https://api.github.com/repos/coleifer/peewee/tags;2010-10-11T20:14:11Z;2018-05-14T20:08:50Z;2018-05-14T20:08:48Z;https://api.github.com/repos/coleifer/peewee/collaborators{/collaborator};https://api.github.com/repos/coleifer/peewee/contributors;136
544208;ajenti/ajenti;5172;https://github.com/ajenti/ajenti;https://api.github.com/repos/ajenti/ajenti/releases{/id};https://api.github.com/repos/ajenti/ajenti/tags;2010-03-03T08:04:15Z;2018-05-14T16:24:53Z;2018-03-14T18:37:49Z;https://api.github.com/repos/ajenti/ajenti/collaborators{/collaborator};https://api.github.com/repos/ajenti/ajenti/contributors;135
7040500;falconry/falcon;5150;https://github.com/falconry/falcon;https://api.github.com/repos/falconry/falcon/releases{/id};https://api.github.com/repos/falconry/falcon/tags;2012-12-06T18:17:51Z;2018-05-14T19:42:51Z;2018-05-14T20:08:14Z;https://api.github.com/repos/falconry/falcon/collaborators{/collaborator};https://api.github.com/repos/falconry/falcon/contributors;42
447036;mopidy/mopidy;5147;https://github.com/mopidy/mopidy;https://api.github.com/repos/mopidy/mopidy/releases{/id};https://api.github.com/repos/mopidy/mopidy/tags;2009-12-23T14:25:36Z;2018-05-14T16:59:50Z;2018-05-14T14:59:18Z;https://api.github.com/repos/mopidy/mopidy/collaborators{/collaborator};https://api.github.com/repos/mopidy/mopidy/contributors;58
11075275;sloria/TextBlob;5111;https://github.com/sloria/TextBlob;https://api.github.com/repos/sloria/TextBlob/releases{/id};https://api.github.com/repos/sloria/TextBlob/tags;2013-06-30T18:29:18Z;2018-05-14T14:34:45Z;2018-04-26T03:39:54Z;https://api.github.com/repos/sloria/TextBlob/collaborators{/collaborator};https://api.github.com/repos/sloria/TextBlob/contributors;34
39233228;timothycrosley/hug;5099;https://github.com/timothycrosley/hug;https://api.github.com/repos/timothycrosley/hug/releases{/id};https://api.github.com/repos/timothycrosley/hug/tags;2015-07-17T03:33:50Z;2018-05-14T10:25:57Z;2018-05-09T15:18:32Z;https://api.github.com/repos/timothycrosley/hug/collaborators{/collaborator};https://api.github.com/repos/timothycrosley/hug/contributors;49
6331139;pyeve/eve;4982;https://github.com/pyeve/eve;https://api.github.com/repos/pyeve/eve/releases{/id};https://api.github.com/repos/pyeve/eve/tags;2012-10-22T07:39:33Z;2018-05-14T15:28:06Z;2018-05-14T16:40:58Z;https://api.github.com/repos/pyeve/eve/collaborators{/collaborator};https://api.github.com/repos/pyeve/eve/contributors;31
38696925;python-telegram-bot/python-telegram-bot;4889;https://github.com/python-telegram-bot/python-telegram-bot;https://api.github.com/repos/python-telegram-bot/python-telegram-bot/releases{/id};https://api.github.com/repos/python-telegram-bot/python-telegram-bot/tags;2015-07-07T15:30:39Z;2018-05-14T18:38:14Z;2018-05-13T15:29:18Z;https://api.github.com/repos/python-telegram-bot/python-telegram-bot/collaborators{/collaborator};https://api.github.com/repos/python-telegram-bot/python-telegram-bot/contributors;57
5171600;python-pillow/Pillow;4874;https://github.com/python-pillow/Pillow;https://api.github.com/repos/python-pillow/Pillow/releases{/id};https://api.github.com/repos/python-pillow/Pillow/tags;2012-07-24T21:38:39Z;2018-05-14T15:08:38Z;2018-05-13T13:15:11Z;https://api.github.com/repos/python-pillow/Pillow/collaborators{/collaborator};https://api.github.com/repos/python-pillow/Pillow/contributors;73
640534;sympy/sympy;4834;https://github.com/sympy/sympy;https://api.github.com/repos/sympy/sympy/releases{/id};https://api.github.com/repos/sympy/sympy/tags;2010-04-30T20:37:14Z;2018-05-14T04:52:09Z;2018-05-14T17:37:34Z;https://api.github.com/repos/sympy/sympy/collaborators{/collaborator};https://api.github.com/repos/sympy/sympy/contributors;57
1824023;SublimeCodeIntel/SublimeCodeIntel;4805;https://github.com/SublimeCodeIntel/SublimeCodeIntel;https://api.github.com/repos/SublimeCodeIntel/SublimeCodeIntel/releases{/id};https://api.github.com/repos/SublimeCodeIntel/SublimeCodeIntel/tags;2011-05-31T00:53:31Z;2018-05-14T12:32:42Z;2018-04-02T19:42:32Z;https://api.github.com/repos/SublimeCodeIntel/SublimeCodeIntel/collaborators{/collaborator};https://api.github.com/repos/SublimeCodeIntel/SublimeCodeIntel/contributors;74
390510;benoitc/gunicorn;4780;https://github.com/benoitc/gunicorn;https://api.github.com/repos/benoitc/gunicorn/releases{/id};https://api.github.com/repos/benoitc/gunicorn/tags;2009-11-30T18:18:08Z;2018-05-14T15:39:39Z;2018-05-07T03:00:42Z;https://api.github.com/repos/benoitc/gunicorn/collaborators{/collaborator};https://api.github.com/repos/benoitc/gunicorn/contributors;80
46939;jazzband/django-debug-toolbar;4765;https://github.com/jazzband/django-debug-toolbar;https://api.github.com/repos/jazzband/django-debug-toolbar/releases{/id};https://api.github.com/repos/jazzband/django-debug-toolbar/tags;2008-08-28T06:58:04Z;2018-05-14T11:25:45Z;2018-05-09T10:56:02Z;https://api.github.com/repos/jazzband/django-debug-toolbar/collaborators{/collaborator};https://api.github.com/repos/jazzband/django-debug-toolbar/contributors;33
2771544;rq/rq;4702;https://github.com/rq/rq;https://api.github.com/repos/rq/rq/releases{/id};https://api.github.com/repos/rq/rq/tags;2011-11-14T10:53:48Z;2018-05-14T09:15:47Z;2018-05-08T23:32:16Z;https://api.github.com/repos/rq/rq/collaborators{/collaborator};https://api.github.com/repos/rq/rq/contributors;44
21436816;spinnaker/spinnaker;4671;https://github.com/spinnaker/spinnaker;https://api.github.com/repos/spinnaker/spinnaker/releases{/id};https://api.github.com/repos/spinnaker/spinnaker/tags;2014-07-02T19:02:36Z;2018-05-14T18:28:20Z;2018-05-14T16:49:45Z;https://api.github.com/repos/spinnaker/spinnaker/collaborators{/collaborator};https://api.github.com/repos/spinnaker/spinnaker/contributors;105
45766550;MagicStack/uvloop;4656;https://github.com/MagicStack/uvloop;https://api.github.com/repos/MagicStack/uvloop/releases{/id};https://api.github.com/repos/MagicStack/uvloop/tags;2015-11-08T04:14:54Z;2018-05-14T18:38:52Z;2018-05-06T14:42:54Z;https://api.github.com/repos/MagicStack/uvloop/collaborators{/collaborator};https://api.github.com/repos/MagicStack/uvloop/contributors;54
3182350;amoffat/sh;4458;https://github.com/amoffat/sh;https://api.github.com/repos/amoffat/sh/releases{/id};https://api.github.com/repos/amoffat/sh/tags;2012-01-15T05:52:06Z;2018-05-14T16:11:05Z;2018-05-04T20:55:19Z;https://api.github.com/repos/amoffat/sh/collaborators{/collaborator};https://api.github.com/repos/amoffat/sh/contributors;46
1460385;scipy/scipy;4439;https://github.com/scipy/scipy;https://api.github.com/repos/scipy/scipy/releases{/id};https://api.github.com/repos/scipy/scipy/tags;2011-03-09T18:52:03Z;2018-05-14T15:28:46Z;2018-05-14T19:35:22Z;https://api.github.com/repos/scipy/scipy/collaborators{/collaborator};https://api.github.com/repos/scipy/scipy/contributors;99
27091760;Yelp/elastalert;4439;https://github.com/Yelp/elastalert;https://api.github.com/repos/Yelp/elastalert/releases{/id};https://api.github.com/repos/Yelp/elastalert/tags;2014-11-24T19:39:19Z;2018-05-14T11:36:03Z;2018-05-11T20:40:59Z;https://api.github.com/repos/Yelp/elastalert/collaborators{/collaborator};https://api.github.com/repos/Yelp/elastalert/contributors;114
1446467;pypa/pip;4420;https://github.com/pypa/pip;https://api.github.com/repos/pypa/pip/releases{/id};https://api.github.com/repos/pypa/pip/tags;2011-03-06T14:30:46Z;2018-05-14T15:23:51Z;2018-05-14T18:33:04Z;https://api.github.com/repos/pypa/pip/collaborators{/collaborator};https://api.github.com/repos/pypa/pip/contributors;62
1148352;Supervisor/supervisor;4331;https://github.com/Supervisor/supervisor;https://api.github.com/repos/Supervisor/supervisor/releases{/id};https://api.github.com/repos/Supervisor/supervisor/tags;2010-12-08T00:48:48Z;2018-05-14T12:48:59Z;2018-05-05T04:00:27Z;https://api.github.com/repos/Supervisor/supervisor/collaborators{/collaborator};https://api.github.com/repos/Supervisor/supervisor/contributors;33
